Region,Model,Memory Mode,Strategy,Total Score,Accuracy,Completed At,Type_定位与定向,Type_空间距离估算,Type_邻近关系判断,Type_POI密度识别,Type_路径规划
芝加哥千禧公园,gemini,context,Direct,18,75.00%,2025-12-26T02:16:47.582036,87.50%,100.00%,75.00%,25.00%,75.00%
芝加哥千禧公园,gemini,graph,Direct,17,70.83%,2025-12-26T02:35:04.694213,75.00%,100.00%,50.00%,25.00%,100.00%
芝加哥千禧公园,gemini,map,Direct,10,41.67%,2025-12-26T02:48:38.446064,25.00%,50.00%,25.00%,25.00%,100.00%
芝加哥千禧公园,openai,context,Direct,15,62.50%,2025-12-26T02:49:51.885935,62.50%,100.00%,75.00%,25.00%,50.00%
芝加哥千禧公园,openai,graph,Direct,13,54.17%,2025-12-26T02:50:57.892055,37.50%,75.00%,50.00%,25.00%,100.00%
芝加哥千禧公园,openai,map,Direct,11,45.83%,2025-12-26T02:52:03.702641,25.00%,25.00%,25.00%,75.00%,100.00%
芝加哥千禧公园,qwen,context,Direct,14,58.33%,2025-12-26T02:52:49.597145,50.00%,75.00%,75.00%,25.00%,75.00%
芝加哥千禧公园,qwen,graph,Direct,13,54.17%,2025-12-26T02:53:32.332063,37.50%,50.00%,75.00%,50.00%,75.00%
芝加哥千禧公园,qwen,map,Direct,14,58.33%,2025-12-26T02:54:21.334762,62.50%,75.00%,50.00%,25.00%,75.00%
长沙五一广场,claude,context,Direct,22,91.67%,2025-12-26T02:56:42.734552,100.00%,100.00%,100.00%,50.00%,100.00%
长沙五一广场,claude,graph,Direct,18,75.00%,2025-12-26T03:00:44.204841,87.50%,75.00%,75.00%,25.00%,100.00%
长沙五一广场,claude,map,Direct,17,70.83%,2025-12-26T03:03:06.998977,100.00%,50.00%,75.00%,25.00%,75.00%
长沙五一广场,deepseek,context,Direct,18,75.00%,2025-12-26T03:04:06.097473,87.50%,75.00%,100.00%,25.00%,75.00%
长沙五一广场,deepseek,graph,Direct,21,87.50%,2025-12-26T03:05:07.287757,100.00%,75.00%,100.00%,50.00%,100.00%
长沙五一广场,deepseek,map,Direct,20,83.33%,2025-12-26T03:06:10.409073,100.00%,75.00%,75.00%,50.00%,100.00%
长沙五一广场,gemini,context,Direct,22,91.67%,2025-12-26T03:15:02.020323,100.00%,100.00%,100.00%,50.00%,100.00%
长沙五一广场,gemini,graph,Direct,22,91.67%,2025-12-26T03:29:08.339259,100.00%,100.00%,100.00%,50.00%,100.00%
长沙五一广场,gemini,map,Direct,22,91.67%,2025-12-26T03:42:48.693551,100.00%,75.00%,100.00%,75.00%,100.00%
长沙五一广场,openai,context,Direct,18,75.00%,2025-12-26T03:43:59.715747,100.00%,75.00%,75.00%,0.00%,100.00%
长沙五一广场,openai,graph,Direct,20,83.33%,2025-12-26T03:45:05.689082,75.00%,75.00%,75.00%,100.00%,100.00%
长沙五一广场,openai,map,Direct,16,66.67%,2025-12-26T03:46:14.802530,87.50%,25.00%,75.00%,25.00%,100.00%
长沙五一广场,qwen,context,Direct,14,58.33%,2025-12-26T03:47:02.756434,75.00%,50.00%,50.00%,0.00%,100.00%
长沙五一广场,qwen,graph,Direct,19,79.17%,2025-12-26T03:47:39.108788,75.00%,75.00%,100.00%,50.00%,100.00%
长沙五一广场,qwen,map,Direct,18,75.00%,2025-12-26T03:48:12.943395,75.00%,75.00%,75.00%,50.00%,100.00%
